,postalCode,name,distance,categories,lat,lng,id,City,Neighborhood
90,,Magica Roma,7325,Italian Restaurant,-33.94014855148352,18.497787490194014,4b97fb2ff964a520e12335e3,Cape Town,City Bowl
91,7725,Rock Sushi Thai,6629,Sushi Restaurant,-33.971419,18.463961,4fff0248e4b02b4ef99aeaf4,Cape Town,City Bowl
92,7700,Common Ground Cafe,7156,Coffee Shop,-33.958918134385584,18.485833059887966,4b613990f964a520680d2ae3,Cape Town,City Bowl
93,7700,Barristers Restaurant,6813,Pub,-33.9760788026674,18.45916801747441,4b6166fbf964a52047122ae3,Cape Town,City Bowl
94,7700,Centenary Tree Canopy Walkway (Boomslang),7398,Scenic Lookout,-33.98971393494955,18.43036590802954,537f466c498ea5ac200c2f3a,Cape Town,City Bowl
95,7700,Myoga Restaurant,7051,Molecular Gastronomy Restaurant,-33.978947398597484,18.45837116337005,4beafcb262c0c928688ce1d4,Cape Town,City Bowl
96,,Starke Ayres Garden Centre,5914,Garden Center,-33.95105627687584,18.475898429193837,4b8a2302f964a520836132e3,Cape Town,City Bowl
97,7700,The Creamery Cafe,6585,Ice Cream Shop,-33.971058874901914,18.463730671075314,5231645e11d22e05eb92a2e8,Cape Town,City Bowl
98,,Woolies/Engen Claremont,7155,Deli / Bodega,-33.976877450133486,18.464527846306005,4e4f62a3b61cf637a4f4ae2b,Cape Town,City Bowl
99,7700,Sushi Box,6788,Sushi Restaurant,-33.97578392951175,18.459242575303588,4fb26e66e4b0f1afb50a79dd,Cape Town,City Bowl
0,,Giovanni's Deliworld,255,Bakery,-33.90782184808231,18.409727517755517,4b51863af964a520ed4e27e3,Cape Town,Atlantic Seaboard
1,8051,Jason Bakery,292,Bakery,-33.90814555679022,18.410891348801574,5a2cf00b35f9833b4ce7d183,Cape Town,Atlantic Seaboard
2,8001,One&Only Cape Town,747,Resort,-33.908668541891046,18.416461381779996,4b700ea8f964a52041052de3,Cape Town,Atlantic Seaboard
3,8051,Green Point Urban Park,753,Park,-33.90555738278987,18.40221851536896,4d9dc1d6c593a1cdef2b6719,Cape Town,Atlantic Seaboard
4,,Watershed,943,Market,-33.907116168436936,18.41816228150922,54429072498e71ae5f3585e7,Cape Town,Atlantic Seaboard
5,,Signal Hill,1058,Hill,-33.91790703224613,18.402374981837013,4b5c6f27f964a520a72f29e3,Cape Town,Atlantic Seaboard
6,8005,Pigalle,844,Seafood Restaurant,-33.913161220900925,18.4167439564029,4bc0aaf8abf495217098bf93,Cape Town,Atlantic Seaboard
7,,Queen Victoria Hotel,1017,Hotel,-33.906414832225394,18.41869917650755,4db467ca6a23c31a0316b57b,Cape Town,Atlantic Seaboard
8,,Cooked,947,Coffee Shop,-33.907122797849084,18.41820533520213,566da475498ed2e93de35c6c,Cape Town,Atlantic Seaboard
9,8001,The Silo Hotel,1313,Hotel,-33.90851199761666,18.42262145365408,582334fb03399c2dc117d903,Cape Town,Atlantic Seaboard
10,8000,Victoria Wharf,1314,Shopping Mall,-33.90361868916433,18.42057466506958,518d2e42498e2a0a96297fb0,Cape Town,Atlantic Seaboard
11,8001,V&A Waterfront,1215,Waterfront,-33.90462006045022,18.42003876929211,4b43b4bff964a52014e725e3,Cape Town,Atlantic Seaboard
12,8001,Coco Safar,1296,Café,-33.910444433451154,18.39448981377906,5a5f2e9bdd70c55eccf59824,Cape Town,Atlantic Seaboard
13,8005,Sea Point Beach Promenade,1706,Trail,-33.91029694340421,18.390040397644043,4b7657bff964a520ef482ee3,Cape Town,Atlantic Seaboard
14,8002,Nespresso Boutique,1244,Coffee Shop,-33.90400574458095,18.4199671423334,4c3df4c5b8b4be9aab74cbef,Cape Town,Atlantic Seaboard
15,8000,The Gin Bar,1638,Cocktail Bar,-33.92273288691907,18.417150034224644,54d63408498e31d1e8e09e57,Cape Town,Atlantic Seaboard
16,,Cape Town Waterfront,1458,Waterfront,-33.90256792953086,18.4216046333313,53b95629498e28001d79d8de,Cape Town,Atlantic Seaboard
17,,Glen Boutique Hotel,1725,Hotel,-33.916673287075184,18.39171484272647,4ba4bb57f964a52005b038e3,Cape Town,Atlantic Seaboard
18,8001,Skinny laMinx,1759,Furniture / Home Store,-33.924987260907464,18.4140944480896,502c9a5d067d5b50e0ba9eb8,Cape Town,Atlantic Seaboard
19,8000,Jason Bakery,1722,Bakery,-33.92453842563379,18.414449223651683,4d9580ed454edcb39969b76a,Cape Town,Atlantic Seaboard
20,,Willoughby & Co,1427,Seafood Restaurant,-33.90274474798387,18.421349961573604,4b4dd523f964a520e4d826e3,Cape Town,Atlantic Seaboard
21,,The Table Bay Hotel - Lounge,1477,Hotel,-33.903146643778044,18.42228120940016,4d1dffece56f6ea8359d601d,Cape Town,Atlantic Seaboard
22,8005,Hotel 303,1465,Hotel,-33.912144,18.392876,4d0397fadc45a0932703e5c6,Cape Town,Atlantic Seaboard
23,8001,Aces 'n Spades,1664,Bar,-33.92138527642458,18.42000551633646,502e9348e4b047efecff0430,Cape Town,Atlantic Seaboard
24,8001,Kloof Street House,2079,African Restaurant,-33.92830450158452,18.412193932450084,54a88b5c498e72e47a96233f,Cape Town,Atlantic Seaboard
25,8000,Yourstruly,1791,Coffee Shop,-33.92431943340237,18.417055746248256,4cd50dac8e5b6a317f1b74ac,Cape Town,Atlantic Seaboard
26,8001,Fugard Theatre,2422,Theater,-33.92717880771957,18.424410697680713,4bcede8d29d4b7132923a9dc,Cape Town,Atlantic Seaboard
27,8005,Truth Coffee HQ,2437,Café,-33.92828568736539,18.4227945872331,4fa0c477e4b0c33ec64258bf,Cape Town,Atlantic Seaboard
28,8000,Artscape Theatre,2201,Theater,-33.919537048903365,18.429297381456607,4b5342ebf964a520b69427e3,Cape Town,Atlantic Seaboard
29,8001,City Hall,2212,City Hall,-33.92518468373031,18.423782589572202,4b6b08e2f964a5202aee2be3,Cape Town,Atlantic Seaboard
30,8001,The Labia Theatre,2275,Movie Theater,-33.93005356692247,18.412439146653224,4b5f1604f964a52054a529e3,Cape Town,Atlantic Seaboard
31,,Virgin Active Foreshore,2233,Gym / Fitness Center,-33.91784923671407,18.430691895051158,5766b8aecd100453bf08c5ab,Cape Town,Atlantic Seaboard
32,,The Book Lounge,2482,Bookstore,-33.92930614229909,18.42168843738291,4b9e4a4cf964a5209dd736e3,Cape Town,Atlantic Seaboard
33,8001,Unframed Ice Cream,2119,Ice Cream Shop,-33.928688015760294,18.41204556956696,57a20081498ee7342127f5a5,Cape Town,Atlantic Seaboard
34,8005,Spar,1074,Supermarket,-33.91537412,18.41805674,4bf7e2078d30d13a70a4ff17,Cape Town,Atlantic Seaboard
35,8005,La Mouette,2689,French Restaurant,-33.92118767834148,18.382778418449398,4c829880dc018cfa83f3d06c,Cape Town,Atlantic Seaboard
36,,New York Bagel,2494,Bagel Shop,-33.92812216330304,18.42418736238842,54350aca498e511cba960528,Cape Town,Atlantic Seaboard
37,,Nourishd Juice Bar,2997,Juice Bar,-33.93663,18.40484,589a33bbef787f24a01580ba,Cape Town,Atlantic Seaboard
38,8001,De Waal Park,3005,Park,-33.93666648137161,18.41257095336914,4b796650f964a52095f72ee3,Cape Town,Atlantic Seaboard
39,8001,Deluxe Coffeeworks,2812,Coffee Shop,-33.933453,18.419453,50123ab3e4b0f8ec77991df4,Cape Town,Atlantic Seaboard
40,,Lions Head Trail,3256,Trail,-33.93685957443096,18.39487494765333,4bb215f7f964a520a2b73ce3,Cape Town,Atlantic Seaboard
41,8000,The Deli Woodstock,3421,Breakfast Spot,-33.92773321883452,18.43864551481081,4c383fdfdfb0e21ef447aea8,Cape Town,Atlantic Seaboard
42,,Bantry Bay,3403,Scenic Lookout,-33.92732157912339,18.378245227753318,4c20ca233573c9b608e03515,Cape Town,Atlantic Seaboard
43,,360 Specialized Training,3680,Gym,-33.93063297914655,18.439516160921674,4d6d2f3bfbf0a093ec91fc8c,Cape Town,Atlantic Seaboard
44,8001,Lions Head Peak,3320,Mountain,-33.93501147657133,18.389137585455497,4bfaa0d0508c0f47f5414031,Cape Town,Atlantic Seaboard
45,,"Food Lovers, The Towers",2070,Food Court,-33.91945851147964,18.427718198510565,565c25fa498e1d3da85ed493,Cape Town,Atlantic Seaboard
46,7915,Rosetta Roastery,3929,Coffee Shop,-33.92670585996497,18.445895047082622,4c77b3f16981bfb7de7a66e6,Cape Town,Atlantic Seaboard
47,8001,The Kitchen,3366,Deli / Bodega,-33.927670975915085,18.43796609977646,4b694555f964a520549d2be3,Cape Town,Atlantic Seaboard
48,8005,Clifton 1st Beach,4070,Beach,-33.93600136524832,18.37767735320228,4b7824b2f964a5200cb82ee3,Cape Town,Atlantic Seaboard
49,7925,Table Mountain National Park,4280,National Park,-33.948035557863165,18.402806064323944,4efc3aeb823142b925eb319d,Cape Town,Atlantic Seaboard
50,8005,Clifton 2nd Beach,4222,Beach,-33.93767444013776,18.37740472150441,4c8b7bb56418a143a968e9ce,Cape Town,Atlantic Seaboard
51,,"Seattle Coffee, The Towers",2082,Coffee Shop,-33.919565151029474,18.42779236125447,565d37ef498e7ec1b1844dd8,Cape Town,Atlantic Seaboard
52,,Stardust,3107,Theater,-33.92752625703309,18.434563877424985,529e12d8498e188cc3d3ddea,Cape Town,Atlantic Seaboard
53,7925,Espresso Lab Microroasters,4885,Coffee Shop,-33.92737067543962,18.457009014445408,4ba9e287f964a520183c3ae3,Cape Town,Atlantic Seaboard
54,7925,The Pot Luck Club & Gallery,4925,Tapas Restaurant,-33.927463,18.457429,4efe0f19e5faf2869a1156c1,Cape Town,Atlantic Seaboard
55,,The Test Kitchen,4883,Restaurant,-33.927422678167645,18.45696173744514,4cf68fc8e308236ab6e3e6ac,Cape Town,Atlantic Seaboard
56,7925,The Old Biscuit Mill,4925,Market,-33.92749713628417,18.457415051797437,4b5a3b1bf964a52013b628e3,Cape Town,Atlantic Seaboard
57,8000,Top of Table Mountain,5326,Scenic Lookout,-33.957513188002125,18.403037310564745,4bb0fba2f964a5204f703ce3,Cape Town,Atlantic Seaboard
58,,Glen Beach,4992,Beach,-33.946878157719674,18.377955495720176,4c68ef393bad2d7fd3a1aeee,Cape Town,Atlantic Seaboard
59,,Checkers,2638,Grocery Store,-33.92098842095797,18.383280408241074,4bfd2bf9f61dc9b648959ede,Cape Town,Atlantic Seaboard
60,8005,Maiden's Cove,4920,Scenic Lookout,-33.945097685595805,18.376314317221297,4e184285183880768f3eb656,Cape Town,Atlantic Seaboard
61,8005,POD Camps Bay,5127,Hotel,-33.94924463089983,18.379686428828617,4c3d7d73b169c9b6211a4768,Cape Town,Atlantic Seaboard
62,8040,Camps Bay Beach,5350,Beach,-33.950604673489345,18.377745151519775,4c3073957cc0c9b6ae58ed9a,Cape Town,Atlantic Seaboard
63,,Woodstock Foundry,4303,Event Space,-33.92699097754226,18.450274887434205,4fd5dcade4b02bbdc692ed95,Cape Town,Atlantic Seaboard
64,7925,Woodstock Brewery,4609,Brewery,-33.92729377150171,18.453770970512487,57906662498ed25e200c17fd,Cape Town,Atlantic Seaboard
65,,Salisburys,4792,Deli / Bodega,-33.933360708670065,18.451980701512788,4ff0360ce4b0cf66726cb6cb,Cape Town,Atlantic Seaboard
66,,The Sidewalk Cafe,3699,Café,-33.93893301476184,18.42794219488249,4b7a67aef964a520f62b2fe3,Cape Town,Atlantic Seaboard
67,8001,Tribe Coffee,4347,Coffee Shop,-33.92727272520289,18.450634898426785,51695769e4b04fc89096589a,Cape Town,Atlantic Seaboard
68,8040,Vide E Caffe,5359,Coffee Shop,-33.95100649878029,18.37834274334316,4c6f96eadf6b8cfa3bb2b54d,Cape Town,Atlantic Seaboard
69,8005,Atlanticview Cape Town Boutique Hotel,5977,Hotel,-33.96012690220119,18.385684490203857,54d88f1b498eab400b766771,Cape Town,Atlantic Seaboard
70,,Neighbourgoods Market,4958,Flea Market,-33.9274569558459,18.457826180599668,4e550332636510eb2e0e0683,Cape Town,Atlantic Seaboard
71,7925,Saucisse Deli,4883,Deli / Bodega,-33.927383554093446,18.456980966220513,4eae7baa9911d5c951b3cc06,Cape Town,Atlantic Seaboard
72,,Ocean Jewels,3950,Seafood Restaurant,-33.92697200076062,18.44598148752877,515eb609e4b08388f73c92c7,Cape Town,Atlantic Seaboard
73,,Devil's Peak Brewing Company (The Taproom),5492,Brewery,-33.93408429796424,18.460315591431804,51ebca525019fb668b6311d9,Cape Town,Atlantic Seaboard
74,,Raw and Roxy,4787,Vegetarian / Vegan Restaurant,-33.92742942619817,18.455821159554247,53be7f1a498ecfab3dd716f6,Cape Town,Atlantic Seaboard
75,,"Casa Woodstock, Casa Nostra Bar",4873,Bar,-33.92769135434862,18.456694050665305,4e16dafa8130977157798115,Cape Town,Atlantic Seaboard
76,,Beta Beach,6394,Beach,-33.9601060976156,18.374905067108077,4d04d6677d9ba35d5e226823,Cape Town,Atlantic Seaboard
77,,Newlands Forest,7789,Forest,-33.970869424576335,18.449845578052983,4bc1a989461576b04d387c32,Cape Town,Atlantic Seaboard
78,7925,1890 House Sushi,6502,Sushi Restaurant,-33.93920394799666,18.46938616433879,4b50cf03f964a520563327e3,Cape Town,Atlantic Seaboard
79,,Spar,3732,Grocery Store,-33.939172045822914,18.428155074247798,4bdc39bf3904a5938a3f4d9e,Cape Town,Atlantic Seaboard
80,,Gardener's Cottage,8067,Café,-33.97009824275582,18.45709964654482,4ba4d504f964a52020b938e3,Cape Town,Atlantic Seaboard
81,,Rhodes Memorial,6658,Monument / Landmark,-33.95250203886461,18.459084299518164,4b976addf964a520ef0235e3,Cape Town,Atlantic Seaboard
82,7700,Kirstenbosch Botanical Gardens,9054,Botanical Garden,-33.98845,18.433832,4b5acf4df964a520a7d528e3,Cape Town,Atlantic Seaboard
83,7700,Vineyard Hotel & Spa,8970,Hotel,-33.97889774917507,18.45864753172221,4b58b75ff964a520296728e3,Cape Town,Atlantic Seaboard
84,,Magica Roma,8909,Italian Restaurant,-33.94014855148352,18.497787490194014,4b97fb2ff964a520e12335e3,Cape Town,Atlantic Seaboard
85,7700,Baxter Theatre Centre,7752,Theater,-33.95685529195213,18.470461381924636,4b606099f964a5208fe229e3,Cape Town,Atlantic Seaboard
86,7700,Newlands Rugby Stadium,8737,Stadium,-33.970645947055424,18.468375432867685,4b8003f6f964a520e04a30e3,Cape Town,Atlantic Seaboard
87,,The Hussar Grill,7939,Steakhouse,-33.95913577409004,18.470667502960097,4baa6dbff964a52040693ae3,Cape Town,Atlantic Seaboard
88,,Fraiche Ayres,7733,Restaurant,-33.951087111351285,18.475908998902728,4d3ead046b3d236ab37d7464,Cape Town,Atlantic Seaboard
89,7700,PPC Newlands Cricket Ground,9026,Cricket Ground,-33.97364000769796,18.468891292223844,4b76e43ff964a520c0672ee3,Cape Town,Atlantic Seaboard
90,7700,Sports Science Institute of South Africa,8800,Athletics & Sports,-33.9718160897948,18.467723838115923,4b9773b7f964a520460435e3,Cape Town,Atlantic Seaboard
91,8005,The Twelve Apostles,9388,Hotel,-33.9835262,18.3589679,4bdd43946c1b95218e34ad0f,Cape Town,Atlantic Seaboard
92,7725,Rock Sushi Thai,8553,Sushi Restaurant,-33.971419,18.463961,4fff0248e4b02b4ef99aeaf4,Cape Town,Atlantic Seaboard
93,7700,Centenary Tree Canopy Walkway (Boomslang),9113,Scenic Lookout,-33.98971393494955,18.43036590802954,537f466c498ea5ac200c2f3a,Cape Town,Atlantic Seaboard
94,7700,Common Ground Cafe,8989,Coffee Shop,-33.958918134385584,18.485833059887966,4b613990f964a520680d2ae3,Cape Town,Atlantic Seaboard
95,7700,Barristers Restaurant,8729,Pub,-33.9760788026674,18.45916801747441,4b6166fbf964a52047122ae3,Cape Town,Atlantic Seaboard
96,7441,Crystal Towers Hotel And Spa,9264,Hotel,-33.89467847050529,18.507091694258406,4c8ad1491797236a5d646588,Cape Town,Atlantic Seaboard
97,7700,Myoga Restaurant,8962,Molecular Gastronomy Restaurant,-33.978947398597484,18.45837116337005,4beafcb262c0c928688ce1d4,Cape Town,Atlantic Seaboard
98,,Starke Ayres Garden Centre,7730,Garden Center,-33.95105627687584,18.475898429193837,4b8a2302f964a520836132e3,Cape Town,Atlantic Seaboard
99,,Milnerton Beach,7933,Beach,-33.881407379610735,18.487219285702455,4d03505a28926ea83fe664c2,Cape Town,Atlantic Seaboard
0,,The Hussar Grill,1286,Steakhouse,-33.91821399638579,18.548555093962158,567192bd498e3c1adca10f4c,Cape Town,Goodwood
1,,Ashley's,612,Diner,-33.91162392300551,18.552042018294113,4bf90e4c5ec320a1aea789d3,Cape Town,Goodwood
2,7441,Crystal Towers Hotel And Spa,4110,Hotel,-33.89467847050529,18.507091694258406,4c8ad1491797236a5d646588,Cape Town,Goodwood
3,7460,Texas Spur,1912,Steakhouse,-33.891906277329525,18.559759997712167,4d11d2d6f6f3721e71ac96e9,Cape Town,Goodwood
4,7441,Canal Walk Shopping Centre,3878,Shopping Mall,-33.89277543,18.5106671,4ca599d2931bb60ceb628be2,Cape Town,Goodwood
5,,"Glenwood Spar, Goodwood",1555,Convenience Store,-33.89672242189908,18.537333067165854,4b5c86adf964a520713429e3,Cape Town,Goodwood
6,7460,Fruit & Veg City Food Lover's Market,1788,Fruit & Vegetable Store,-33.89172124,18.55626222,4d3173dc98336dcbbc5118f0,Cape Town,Goodwood
7,7500,Pick 'n Pay,5058,Supermarket,-33.86557648309723,18.572547316620064,4c5c22a19b28d13aaedd5570,Cape Town,Goodwood
8,7441,Woolworths,3831,Clothing Store,-33.89445445563076,18.510398178868137,4b7c1c94f964a520977d2fe3,Cape Town,Goodwood
9,,Fives Futbol Canal Walk,3550,Soccer Field,-33.89510519018529,18.5133550687057,5274b47911d2619a97936664,Cape Town,Goodwood
10,7441,Virgin Active Health Club,4230,Gym,-33.894919,18.505619,4b4de455f964a52048da26e3,Cape Town,Goodwood
11,7441,Osumo,3887,Snack Place,-33.89402916225741,18.509947030717225,4b5aa96df964a520e1cf28e3,Cape Town,Goodwood
12,7441,Kauai,3849,Juice Bar,-33.89252585405254,18.511141627516945,4b640f83f964a520559d2ae3,Cape Town,Goodwood
13,7500,SPAR,4539,Grocery Store,-33.873954,18.578498,4c5c37b7fff99c74ea2f33d3,Cape Town,Goodwood
14,,Magica Roma,6034,Italian Restaurant,-33.94014855148352,18.497787490194014,4b97fb2ff964a520e12335e3,Cape Town,Goodwood
15,7441,Vida E Caffè,4279,Coffee Shop,-33.89313044054917,18.50581750555227,4e8315b70aaf371d66940735,Cape Town,Goodwood
16,7475,"City Lodge Hotel GrandWest, Cape Town",1435,Hotel,-33.91952133800158,18.547896915826016,4bc8eeeb762beee17bb73d38,Cape Town,Goodwood
17,7460,GrandWest Casino And Entertainment World,1211,Casino,-33.9175125,18.5480329,4b640d79f964a520089d2ae3,Cape Town,Goodwood
18,,Boston Coffee,6849,Coffee Shop,-33.89318606691485,18.62150184480991,54926e1f498e89679bdd2a49,Cape Town,Goodwood
19,7441,"Hirsch's, Milnerton",5948,Furniture / Home Store,-33.86542597855876,18.50822636470787,4f76f436e4b0d69368a4f1fa,Cape Town,Goodwood
20,,Greens,5097,Italian Restaurant,-33.86508531544863,18.57228084634829,4cd514f794848cfa1810e4b1,Cape Town,Goodwood
21,7463,Cafe Fino,1981,Restaurant,-33.89165199025316,18.56068865282671,4c552bab728920a15cbef083,Cape Town,Goodwood
22,7441,Spar,6491,Supermarket,-33.86252636594114,18.50326431433342,4c1215e3b2510f47bbf5c398,Cape Town,Goodwood
23,,Milnerton Beach,6377,Beach,-33.881407379610735,18.487219285702455,4d03505a28926ea83fe664c2,Cape Town,Goodwood
24,7460,Panarottis N1 City,1918,Italian Restaurant,-33.8919174626587,18.559914662670213,4cc1b6171da0a1cd89db9bc6,Cape Town,Goodwood
25,7460,Grand Arena,1046,Concert Hall,-33.91589885532377,18.54702737423955,4bca09a9937ca593bdf0a692,Cape Town,Goodwood
26,7925,Espresso Lab Microroasters,8819,Coffee Shop,-33.92737067543962,18.457009014445408,4ba9e287f964a520183c3ae3,Cape Town,Goodwood
27,7925,The Pot Luck Club & Gallery,8785,Tapas Restaurant,-33.927463,18.457429,4efe0f19e5faf2869a1156c1,Cape Town,Goodwood
28,7441,Milnerton Golf Club,6504,Golf Course,-33.875475232638976,18.489646911621094,4b4e096cf964a52022df26e3,Cape Town,Goodwood
29,7925,The Old Biscuit Mill,8787,Market,-33.92749713628417,18.457415051797437,4b5a3b1bf964a52013b628e3,Cape Town,Goodwood
30,7700,Common Ground Cafe,8249,Coffee Shop,-33.958918134385584,18.485833059887966,4b613990f964a520680d2ae3,Cape Town,Goodwood
31,,The Test Kitchen,8825,Restaurant,-33.927422678167645,18.45696173744514,4cf68fc8e308236ab6e3e6ac,Cape Town,Goodwood
32,,Pet world N1city,1728,Pet Store,-33.89187504482157,18.55485333016368,52cc21f7498e1d117375f115,Cape Town,Goodwood
33,,Ou Meul Bakkery,8607,Café,-33.87021614866072,18.631309514987937,535e1616498e6c5d20a1a50d,Cape Town,Goodwood
34,,Woolworths Food Welgemoed Forum,7357,Food & Drink Shop,-33.873952901088266,18.618354055896813,4c9a3b579c663704afe456fd,Cape Town,Goodwood
35,7441,Mike's Kitchen,5564,Steakhouse,-33.87908356722952,18.498939156201306,4cde713370bba1cd2a5160c4,Cape Town,Goodwood
36,,Plattekloof Hill,4049,Scenic Lookout,-33.88478598775065,18.584178742919338,4c4c6a7f712ac92874a64d6e,Cape Town,Goodwood
37,,Durbanville Hills Wine Estate,9245,Vineyard,-33.824714047473826,18.565417553766203,4be7bfe7e1b39521f22121c1,Cape Town,Goodwood
38,7441,"Sunset Beach, Cape Town, South Africa.",8387,Beach,-33.848755689381015,18.4911000516807,508cc33d8acae8b2f7b39cba,Cape Town,Goodwood
39,7530,Food Lover's Market,8869,Supermarket,-33.86715641,18.63250875,4b920d17f964a52018e533e3,Cape Town,Goodwood
40,7530,M-Kem,8208,Pharmacy,-33.88830814540221,18.635206236908818,4ba20672f964a520ffd637e3,Cape Town,Goodwood
41,7925,1890 House Sushi,8211,Sushi Restaurant,-33.93920394799666,18.46938616433879,4b50cf03f964a520563327e3,Cape Town,Goodwood
42,7915,Rosetta Roastery,9797,Coffee Shop,-33.92670585996497,18.445895047082622,4c77b3f16981bfb7de7a66e6,Cape Town,Goodwood
43,,Jerry's Burger Bar,8603,Burger Joint,-33.8714383391959,18.632033320080712,56740de3498e17815dc6b777,Cape Town,Goodwood
44,,Neighbourgoods Market,8749,Flea Market,-33.9274569558459,18.457826180599668,4e550332636510eb2e0e0683,Cape Town,Goodwood
45,7925,Woodstock Brewery,9106,Brewery,-33.92729377150171,18.453770970512487,57906662498ed25e200c17fd,Cape Town,Goodwood
46,7490,Vida e Caffè,8233,Coffee Shop,-33.96944494488608,18.596296692766956,4d43cea1bf61a1cded2c02ac,Cape Town,Goodwood
47,,Dale's Black Angus,6600,Steakhouse,-33.86181694908843,18.502439674374855,4ba65460f964a520fe4639e3,Cape Town,Goodwood
48,,Fraiche Ayres,8380,Restaurant,-33.951087111351285,18.475908998902728,4d3ead046b3d236ab37d7464,Cape Town,Goodwood
49,,Salisburys,9456,Deli / Bodega,-33.933360708670065,18.451980701512788,4ff0360ce4b0cf66726cb6cb,Cape Town,Goodwood
50,7500,Nando's,5033,Portuguese Restaurant,-33.8653561,18.5713068,4e08c3b114959022c89e7f19,Cape Town,Goodwood
51,,Vida E Caffè,8539,Café,-33.8800206224521,18.63583157110421,53884c6d498e39acdc8e2ea0,Cape Town,Goodwood
52,7925,Saucisse Deli,8822,Deli / Bodega,-33.927383554093446,18.456980966220513,4eae7baa9911d5c951b3cc06,Cape Town,Goodwood
53,7530,Virgin Active Health Club,8436,Gym,-33.87719041759904,18.63327861060014,4c41a7cb3735be9a23b218a4,Cape Town,Goodwood
54,,Devil's Peak Brewing Company (The Taproom),8756,Brewery,-33.93408429796424,18.460315591431804,51ebca525019fb668b6311d9,Cape Town,Goodwood
55,,Bunker Bar & Restaurant,7131,Bar,-33.84267461097129,18.552899779345044,4c94e032f7cfa1cdd3c0b715,Cape Town,Goodwood
56,8001,Col'Cacchio,8617,Pizza Place,-33.8702433912994,18.631449919945567,4dcd25eb3151a1df1e492bb8,Cape Town,Goodwood
